URL,Hotel Name,Region
https://www.airbnb.com/rooms/1268764405233941246?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-13&check_out=2025-04-18&children=0&infants=0&pets=0&photo_id=2012791245&source_impression_id=p3_1740886276_P3bMPU4xCFler8Nd&previous_page_section_name=1000,Casa Magnifico - Room Michelangelo,Rome
https://www.airbnb.com/rooms/1108611085335455343?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886276_P34A0_4iMlNN3hkl&previous_page_section_name=1000,Modern one-bedroom apartment in Trieste,Rome
https://www.airbnb.com/rooms/8795587?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-24&check_out=2025-03-29&children=0&infants=0&pets=0&photo_id=104058963&source_impression_id=p3_1740886276_P3iY6QstkeAsqag7&previous_page_section_name=1000,Rose in Rome - Classic Double Room,Rome
https://www.airbnb.com/rooms/5979076?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-08-06&check_out=2025-08-11&children=0&infants=0&pets=0&photo_id=42828545&source_impression_id=p3_1740886276_P3ztsF47eC4fa7ht&previous_page_section_name=1000,Cozy Room With Private Bathroom,Rome
https://www.airbnb.com/rooms/684623811172329457?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886276_P32vZgmdRFfR2otp&previous_page_section_name=1000,Central pied-à-terre near subway and trains,Rome
https://www.airbnb.com/rooms/26840497?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=542483670&source_impression_id=p3_1740886276_P33geLCTZUI-YdKr&previous_page_section_name=1000,Rome for Rent -Private Bathroom-Tiburtina Station-,Rome
https://www.airbnb.com/rooms/908559354666183391?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-24&check_out=2025-07-01&children=0&infants=0&pets=0&photo_id=1669601177&source_impression_id=p3_1740886276_P39krzdrYbFc-le6&previous_page_section_name=1000,At Casa a Testaccio,Rome
https://www.airbnb.com/rooms/2640966?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=22105243&source_impression_id=p3_1740886276_P3ck3qcFGcwI9nL7&previous_page_section_name=1000,Independent room in Rome Esquilino,Rome
https://www.airbnb.com/rooms/5256976?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-25&check_out=2025-03-30&children=0&infants=0&pets=0&photo_id=38531846&source_impression_id=p3_1740886276_P3toVCeATytKzug7&previous_page_section_name=1000,Vatican-subway Ottaviano/Central/Double (balcony),Rome
https://www.airbnb.com/rooms/17792345?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-14&check_out=2025-04-19&children=0&infants=0&pets=0&photo_id=1370364037&source_impression_id=p3_1740886276_P3_VIRfOjgkhWAu0&previous_page_section_name=1000,"Single Suite, BnB Enrico Fermi Room 4",Rome
https://www.airbnb.com/rooms/1299249084777776611?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886276_P30h12EggGygOfiE&previous_page_section_name=1000,200 steps from the Vatican • Graceful 2 rooms refuge,Rome
https://www.airbnb.com/rooms/1125277444663332753?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886276_P3QLCVK-dylJOub_&previous_page_section_name=1000,BainsizzaHome the house in meadows,Rome
https://www.airbnb.com/rooms/716435849430123926?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886276_P3lRBuy4F4Hcp7uI&previous_page_section_name=1000,Fashionable apartment near Piazza Navona,Rome
https://www.airbnb.com/rooms/1228801816866165979?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-05-25&check_out=2025-05-30&children=0&infants=0&pets=0&photo_id=1999455915&source_impression_id=p3_1740886276_P3F-XzoRUioh7T4V&previous_page_section_name=1000,Cozy room with private bathroom,Rome
https://www.airbnb.com/rooms/1198416621011493894?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886276_P3tnTfEmR3Sk6x5H&previous_page_section_name=1000,[Historic Center] WiFi & Hydromassage,Rome
https://www.airbnb.com/rooms/10275624?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-05-30&check_out=2025-06-04&children=0&infants=0&pets=0&photo_id=138560496&source_impression_id=p3_1740886276_P38j1etlBjzWpFAv&previous_page_section_name=1000,Room near Vatican City,Rome
https://www.airbnb.com/rooms/37196434?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-23&check_out=2025-03-28&children=0&infants=0&pets=0&photo_id=2052681661&source_impression_id=p3_1740886276_P3cxA4tyvAfO9PUK&previous_page_section_name=1000,"Tiberoom Roma Trastevere, spacious room",Rome
https://www.airbnb.com/rooms/1131748697212981610?search_mode=regular_search&adults=1&check_in=2025-03-10&check_out=2025-03-15&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3ioJHWZmF0ac5SV&previous_page_section_name=1000,Giulia Penthouse + Chef Privato + 5 min P. Navona,Rome
https://www.airbnb.com/rooms/1097784506403425523?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=1847215258&source_impression_id=p3_1740886281_P3h_Hs_8NDuvNSvR&previous_page_section_name=1000,vatican b&b shared bathroom vintage,Rome
https://www.airbnb.com/rooms/35636293?search_mode=regular_search&adults=1&check_in=2025-03-30&check_out=2025-04-04&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3z8xdaABY79SpNa&previous_page_section_name=1000,38 Viminale Hill - Double Room 2,Rome
https://www.airbnb.com/rooms/32435020?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=682501686&source_impression_id=p3_1740886281_P3oxCvvnpfpT-HKR&previous_page_section_name=1000,The Imperfect Home,Rome
https://www.airbnb.com/rooms/1342958802498828009?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3GbgarOBkw0w__p&previous_page_section_name=1000,Rome Venice Apartments: Coliseum,Rome
https://www.airbnb.com/rooms/899236920313236397?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=1660897319&source_impression_id=p3_1740886281_P3OBH5Q3Zayn08-Z&previous_page_section_name=1000,Room private bathroom - Piramide Guest House,Rome
https://www.airbnb.com/rooms/970368661508986205?search_mode=regular_search&adults=1&check_in=2025-07-13&check_out=2025-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P35ZjaZgFQfo0VvC&previous_page_section_name=1000,Saiana’s Home,Rome
https://www.airbnb.com/rooms/1825004?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-05-28&check_out=2025-06-04&children=0&infants=0&pets=0&photo_id=16472933&source_impression_id=p3_1740886281_P3RUsmhfNRrwiTJI&previous_page_section_name=1000,Testaccio Home,Rome
https://www.airbnb.com/rooms/730327567733908244?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-23&check_out=2025-03-28&children=0&infants=0&pets=0&photo_id=1580645175&source_impression_id=p3_1740886281_P3Pibb9fx1x9pylO&previous_page_section_name=1000,Room in new renovated ap. with balcony in center,Rome
https://www.airbnb.com/rooms/1107755662575078719?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3CtN1fdpvUQf245&previous_page_section_name=1000,Deluxe Loft Suite - Via Veneto,Rome
https://www.airbnb.com/rooms/994919987600347625?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3EmquKgDPSDAC7E&previous_page_section_name=1000,Luxury Private Room - Rome Center,Rome
https://www.airbnb.com/rooms/17358676?search_mode=regular_search&adults=1&check_in=2025-03-04&check_out=2025-03-09&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3CHh1h4BcbfXATc&previous_page_section_name=1000,LPM Apartment 4 - Trevi Fountain / Barberini,Rome
https://www.airbnb.com/rooms/16621757?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&photo_id=1144312764&source_impression_id=p3_1740886281_P310WAOSt-w4EbSC&previous_page_section_name=1000,NEW ROOM NEAR COLOSSEUM/AMMETISTA TERMS,Rome
https://www.airbnb.com/rooms/773146657359942907?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&photo_id=1573785030&source_impression_id=p3_1740886281_P3Ogn6nVj0LMWVrJ&previous_page_section_name=1000,"Roman Experience, Minerva Rose Window",Rome
https://www.airbnb.com/rooms/13568468?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-06&check_out=2025-03-11&children=0&infants=0&pets=0&photo_id=1550526334&source_impression_id=p3_1740886281_P3dexFgNGE3MEh5w&previous_page_section_name=1000,"Cozy and wide room, private bathroom inside, Roma",Rome
https://www.airbnb.com/rooms/1247064978490403818?search_mode=regular_search&adults=1&check_in=2025-03-08&check_out=2025-03-13&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3OX8ahSJwBCtQuD&previous_page_section_name=1000,Feel like home in Rome: everything at hand.,Rome
https://www.airbnb.com/rooms/39244957?search_mode=regular_search&adults=1&check_in=2025-08-21&check_out=2025-08-26&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3Ru0zqlU6AUnWJQ&previous_page_section_name=1000,B&B di Paolo S. - Yellow-sun room 1 -private bath.,Rome
https://www.airbnb.com/rooms/24819423?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886281_P3n1eHJPoLdeFwGH&previous_page_section_name=1000,Delightful penthouse in San Giovanni,Rome
https://www.airbnb.com/rooms/1128243940152605056?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-21&check_out=2025-03-26&children=0&infants=0&pets=0&photo_id=2084682214&source_impression_id=p3_1740886286_P3agjS6wvO2UDeaS&previous_page_section_name=1000,St Peter Acquarium  Bed & Breakfast 2,Rome
https://www.airbnb.com/rooms/51629005?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=1236479664&source_impression_id=p3_1740886286_P3f4c9iqYqtcXAbb&previous_page_section_name=1000,Good stay in Rome - comfortable room with bathroom,Rome
https://www.airbnb.com/rooms/30858291?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-15&check_out=2025-09-20&children=0&infants=0&pets=0&photo_id=653522817&source_impression_id=p3_1740886286_P3iO9O-q8Bh-MH72&previous_page_section_name=1000,"Family end confort room,tv,wifi,bathroom",Rome
https://www.airbnb.com/rooms/4480304?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-08-06&check_out=2025-08-11&children=0&infants=0&pets=0&photo_id=1605599363&source_impression_id=p3_1740886286_P3d6sop2gOkvvV85&previous_page_section_name=1000,Cozy en-suite double room in S. Peter's / Borgo,Rome
https://www.airbnb.com/rooms/39270377?search_mode=regular_search&adults=1&check_in=2025-08-03&check_out=2025-08-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P3OPy5PtU57Amr9_&previous_page_section_name=1000,B&B di Paolo S. - Green room 4 - private bathroom.,Rome
https://www.airbnb.com/rooms/22416251?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-29&check_out=2025-07-04&children=0&infants=0&pets=0&photo_id=448398690&source_impression_id=p3_1740886286_P3TiPpyd4AswodkQ&previous_page_section_name=1000,Lovely double room,Rome
https://www.airbnb.com/rooms/953489426714221590?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P3svbCra6yw0ayTo&previous_page_section_name=1000,Casa Frugalis - Apartment not too far from Vatican,Rome
https://www.airbnb.com/rooms/1086243773623661532?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P3cfB6GL4z-NWAZ6&previous_page_section_name=1000,New! Salandra RoomSuiteRome x 2/3,Rome
https://www.airbnb.com/rooms/913097128163101177?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-23&check_out=2025-03-28&children=0&infants=0&pets=0&photo_id=1674435722&source_impression_id=p3_1740886286_P3RH4u0RYeKzcLhF&previous_page_section_name=1000,Praetorium Suite “Diana” with charming bathroom,Rome
https://www.airbnb.com/rooms/43654776?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-07-19&check_out=2025-07-24&children=0&infants=0&pets=0&photo_id=1596970894&source_impression_id=p3_1740886286_P3a-PD9dIjcPcAlB&previous_page_section_name=1000,Fantastic Location Savelli -2 beds upon request,Rome
https://www.airbnb.com/rooms/1265724603099893974?search_mode=regular_search&adults=1&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P398ddmCeC4Iexa5&previous_page_section_name=1000,Dona's House - St. Peter,Rome
https://www.airbnb.com/rooms/1328402868495993706?search_mode=regular_search&adults=1&check_in=2025-03-04&check_out=2025-03-09&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P31AU8oeZ8MCIU4M&previous_page_section_name=1000,The train retreat.,Rome
https://www.airbnb.com/rooms/31073243?search_mode=regular_search&adults=1&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P3sub-IEviUwok_R&previous_page_section_name=1000,MiniStudio24@Roma -Termini-Colosseum-Monti-Metro!,Rome
https://www.airbnb.com/rooms/20953496?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=2095425772&source_impression_id=p3_1740886286_P3DIFGyoqH1rws6f&previous_page_section_name=1000,Special offer - private bathroom - next to Vatican,Rome
https://www.airbnb.com/rooms/47419820?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P3ikHzvm62jFruZs&previous_page_section_name=1000,The Vatican One,Rome
https://www.airbnb.com/rooms/594108854920319137?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-10&check_out=2025-03-15&children=0&infants=0&pets=0&photo_id=1370627212&source_impression_id=p3_1740886286_P3aveCtqmTId9PsH&previous_page_section_name=1000,"★Wide double★, private bath, AC,TV",Rome
https://www.airbnb.com/rooms/1106509618377194221?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-21&check_out=2025-03-26&children=0&infants=0&pets=0&photo_id=1855456354&source_impression_id=p3_1740886286_P3AZnIIEbmZe1hJP&previous_page_section_name=1000,Room 4 Eternal Residency,Rome
https://www.airbnb.com/rooms/1189750101227564955?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886286_P3LHZQxJTvYoo9MG&previous_page_section_name=1000,Luxury modern apartment with terrace,Rome
https://www.airbnb.com/rooms/1271008901529286894?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-08&check_out=2025-06-13&children=0&infants=0&pets=0&photo_id=2014640989&source_impression_id=p3_1740886291_P3OSZ3d07L6eQZZs&previous_page_section_name=1000,Large double room & big terrace,Rome
https://www.airbnb.com/rooms/12503519?search_mode=regular_search&adults=1&check_in=2025-03-22&check_out=2025-03-27&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P3_j7kU2bRu_Ibcs&previous_page_section_name=1000,Relaxing Independent Room In Rome,Rome
https://www.airbnb.com/rooms/1067406745225612503?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=1819214979&source_impression_id=p3_1740886291_P3PlWwCvz304kLPd&previous_page_section_name=1000,Double room with bathroom San Giovanni area,Rome
https://www.airbnb.com/rooms/583006608378770380?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-10&check_out=2025-03-15&children=0&infants=0&pets=0&photo_id=1370053250&source_impression_id=p3_1740886291_P3HEGRI9KsPT76Cl&previous_page_section_name=1000,"★Wide double★, private bath, balcony, AC,TV",Rome
https://www.airbnb.com/rooms/1685835?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-07-03&check_out=2025-07-08&children=0&infants=0&pets=0&photo_id=1572372793&source_impression_id=p3_1740886291_P3n7HFJEshezuFaV&previous_page_section_name=1000,Your room on Viale Trastevere,Rome
https://www.airbnb.com/rooms/1164315388971251642?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=1961673468&source_impression_id=p3_1740886291_P3fzzBI80rWEKCEg&previous_page_section_name=1000,DaDom - Triple room close to Termini and Colosseum,Rome
https://www.airbnb.com/rooms/18700720?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=2049161732&source_impression_id=p3_1740886291_P3uof2IBkEnNBMZ1&previous_page_section_name=1000,Nice room shared WC near San Giovanni and Coliseum,Rome
https://www.airbnb.com/rooms/1248613314615279077?search_mode=regular_search&adults=1&check_in=2025-03-23&check_out=2025-03-28&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P3f9Ow4Ffow6vWK-&previous_page_section_name=1000,CasaCalla Mini Loft&Terrace,Rome
https://www.airbnb.com/rooms/1263568983345334840?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-09&check_out=2025-06-14&children=0&infants=0&pets=0&photo_id=2082336734&source_impression_id=p3_1740886291_P3X-as1cwtbxWk0X&previous_page_section_name=1000,Private suite - Breakfast included,Rome
https://www.airbnb.com/rooms/1157831569780318195?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P3Dptbews0Ze0vqL&previous_page_section_name=1000,Stylish home in the heart of Rome! No car needed!,Rome
https://www.airbnb.com/rooms/22852304?search_mode=regular_search&adults=1&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P37CoFtd5gO-Dsc_&previous_page_section_name=1000,TUO LUXURY APARTMENT,Rome
https://www.airbnb.com/rooms/46730658?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-17&check_out=2025-06-22&children=0&infants=0&pets=0&photo_id=1102012429&source_impression_id=p3_1740886291_P3tchnTldLJLfEGM&previous_page_section_name=1000,"Veio garden Bed & Breakfast, Bright room",Rome
https://www.airbnb.com/rooms/32565818?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P3PbaoNj5k8eb5BR&previous_page_section_name=1000,Your Cozy and Intimate Studio St. Peter’s/Vatican,Rome
https://www.airbnb.com/rooms/16105839?search_mode=regular_search&adults=1&check_in=2025-04-14&check_out=2025-04-19&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P3WEIn5WA0q1-b7Z&previous_page_section_name=1000,TITINA B&B Camera Single,Rome
https://www.airbnb.com/rooms/1103638560517437791?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-31&check_out=2025-04-05&children=0&infants=0&pets=0&photo_id=1913665088&source_impression_id=p3_1740886291_P3TwzszJIsJGrmdT&previous_page_section_name=1000,Single Room [5 'Colosseum] Metro B - Train FL1,Rome
https://www.airbnb.com/rooms/1113026062297584053?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886291_P3ST0FyZkfTSvlgq&previous_page_section_name=1000,Great three rooms in Monti,Rome
https://www.airbnb.com/rooms/43576357?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=1514675413&source_impression_id=p3_1740886291_P3LiB4gnvduChpWY&previous_page_section_name=1000,"Guesthouse/Affittacamere1 - 
'na Casetta a Roma",Rome
https://www.airbnb.com/rooms/20436183?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-07-13&check_out=2025-07-18&children=0&infants=0&pets=0&photo_id=358725011&source_impression_id=p3_1740886291_P3lrkuwHcgqwHl9v&previous_page_section_name=1000,Single room with private bathroom near Termini,Rome
https://www.airbnb.com/rooms/1179823571782273121?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3O-Qjs08oUm4PeQ&previous_page_section_name=1000,Fortuna Luxury Trastevere V,Rome
https://www.airbnb.com/rooms/1106509507385895976?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=1855454939&source_impression_id=p3_1740886296_P3Qxkl6xpDWLwuFX&previous_page_section_name=1000,Room 3 Eternal Residency,Rome
https://www.airbnb.com/rooms/1355123839143212708?search_mode=regular_search&adults=1&check_in=2025-06-23&check_out=2025-06-28&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3HlJXNWbdbB1bHC&previous_page_section_name=1000,"Loft by the Wall, Roma",Rome
https://www.airbnb.com/rooms/40793653?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-18&check_out=2025-03-23&children=0&infants=0&pets=0&photo_id=1035669655&source_impression_id=p3_1740886296_P3I49eoCU78vMd66&previous_page_section_name=1000,Beautiful Double Termini Private bathroom Roma Centro,Rome
https://www.airbnb.com/rooms/1105770272304422312?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-30&check_out=2025-05-05&children=0&infants=0&pets=0&photo_id=1854593076&source_impression_id=p3_1740886296_P3B2n2gvNegflA1s&previous_page_section_name=1000,[Single-room] S.Pietro dome view (metro A),Rome
https://www.airbnb.com/rooms/705665001279488540?search_mode=regular_search&adults=1&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3yZuLEW4KDAEEA3&previous_page_section_name=1000,Luxury Room in centro a Roma,Rome
https://www.airbnb.com/rooms/32563161?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P316n_anw5DxDBTM&previous_page_section_name=1000,Your Bright Urban Studio San Peter/Vatican,Rome
https://www.airbnb.com/rooms/1165835793772580119?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&photo_id=1924211078&source_impression_id=p3_1740886296_P3RE8eejTURXVLaB&previous_page_section_name=1000,Anastasio Terrace double economy,Rome
https://www.airbnb.com/rooms/1074125739682605025?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3JQ_3WZzFfjd8CG&previous_page_section_name=1000,Room Lazy Night with private bathroom,Rome
https://www.airbnb.com/rooms/678982103201187603?search_mode=regular_search&adults=1&check_in=2025-03-13&check_out=2025-03-18&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3ADAbZIV_ruabF4&previous_page_section_name=1000,Classic Room in centro a Roma,Rome
https://www.airbnb.com/rooms/1125064508653727299?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3o_DED8zFAQBADV&previous_page_section_name=1000,Liberty Home - San Giovanni,Rome
https://www.airbnb.com/rooms/797047907495296760?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-29&check_out=2025-07-04&children=0&infants=0&pets=0&photo_id=1558501546&source_impression_id=p3_1740886296_P3Dz8l7wbU-oKvdz&previous_page_section_name=1000,"Piazza Mazzini ,  Suite 3 .",Rome
https://www.airbnb.com/rooms/968442283627890596?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-29&check_out=2025-04-03&children=0&infants=0&pets=0&photo_id=2010994456&source_impression_id=p3_1740886296_P3NYRaVEvIyCvfhU&previous_page_section_name=1000,Ex Libris B&B - Nell'antica Roma,Rome
https://www.airbnb.com/rooms/17518938?search_mode=regular_search&adults=1&check_in=2025-09-28&check_out=2025-10-03&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3k4ikEpT6msraXm&previous_page_section_name=1000,Casa Vacanze Elisola,Rome
https://www.airbnb.com/rooms/49567151?search_mode=regular_search&adults=1&check_in=2025-03-04&check_out=2025-03-09&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3MAeXvGKRm9fKw_&previous_page_section_name=1000,DREAM CASTLE ROME,Rome
https://www.airbnb.com/rooms/51738967?search_mode=regular_search&adults=1&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3r7JTs_VCsSayel&previous_page_section_name=1000,Cozy Room in Creative Apartment,Rome
https://www.airbnb.com/rooms/1364691360791785376?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-22&check_out=2025-03-27&children=0&infants=0&pets=0&photo_id=2096594198&source_impression_id=p3_1740886296_P3cpHe-lY_opvbs9&previous_page_section_name=1000,Zen room with private bathroom,Rome
https://www.airbnb.com/rooms/52446338?search_mode=regular_search&adults=1&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&source_impression_id=p3_1740886296_P3wIflKn3ZOvmAqT&previous_page_section_name=1000,a stone's throw from the Colosseum_Camera Piazza Spagna x 2p,Rome
https://www.airbnb.com/rooms/1001373242196670331?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=2048041463&source_impression_id=p3_1740886301_P3YGlWzdrLl6OLKa&previous_page_section_name=1000,Dual Room Zone Termini,Rome
https://www.airbnb.com/rooms/12621610?search_mode=regular_search&adults=1&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&source_impression_id=p3_1740886301_P3L4rHTAPfactcIn&previous_page_section_name=1000,Grand Tour Appia - supercool 2room apt,Rome
https://www.airbnb.com/rooms/1097790761558062449?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-05-18&check_out=2025-05-23&children=0&infants=0&pets=0&photo_id=1847223323&source_impression_id=p3_1740886301_P3hqCMizESE0m7QG&previous_page_section_name=1000,vatican b&b shared bathroom single room,Rome
https://www.airbnb.com/rooms/1106509289930308491?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-14&check_out=2025-03-19&children=0&infants=0&pets=0&photo_id=1855451650&source_impression_id=p3_1740886301_P37Nb6WjGey3YII6&previous_page_section_name=1000,Room 1 Eternal Residency,Rome
